url,nama toko,rating,jumlah review,kategori,alamat,kota,jumlah mall terdekat,jumlah kantor terdekat,jumlah sekolah terdekat,label
https://www.google.com/maps/place/Becuz+Main+Store/data=!4m7!3m6!1s0x2e69f27f1c650513:0x7ed8787f8a95d8dd!8m2!3d-6.2808187!4d106.8550531!16s%2Fg%2F11g9k1ykdx!19sChIJEwVlHH_yaS4R3diVin942H4?authuser=0&hl=en&rclk=1,Becuz Main Store,4.6,74,Clothing store,"Jl. Raya Condet No.5A, RT.5/RW.2",Jakarta Timur,2,1,9,Toko Baju
https://www.google.com/maps/place/Lentera+Caf%C3%A9/data=!4m7!3m6!1s0x2e69f3ee01772245:0xbcd6cd7b331759d6!8m2!3d-6.2201536!4d106.8981339!16s%2Fg%2F11j6zgpplp!19sChIJRSJ3Ae7zaS4R1lkXM3vN1rw?authuser=0&hl=en&rclk=1,Lentera Café,4.6,70,Coffee shop,"Jl. Cipinang Muara 3 No.17, RT.6/RW.4",Jakarta Timur,6,5,9,Toko Kopi
https://www.google.com/maps/place/Kopi+Potret/data=!4m7!3m6!1s0x2e69f398d3f56085:0xdde9711762c33fb5!8m2!3d-6.2226642!4d106.8854618!16s%2Fg%2F11h047dpcq!19sChIJhWD105jzaS4RtT_DYhdx6d0?authuser=0&hl=en&rclk=1,Kopi Potret,4.8,69,Coffee shop,"4, Jl. Cipinang Jaya Raya No.45, RW.7",Jakarta Timur,2,0,9,Toko Kopi
https://www.google.com/maps/place/DiKopi.Jakarta+Timur/data=!4m7!3m6!1s0x2e69f36ad11dd727:0x338a60d6c22a3a36!8m2!3d-6.2809357!4d106.8666399!16s%2Fg%2F11nmt77x89!19sChIJJ9cd0WrzaS4RNjoqwtZgijM?authuser=0&hl=en&rclk=1,DiKopi.Jakarta Timur,5,68,Coffee shop,"11, RT.11/RW.5",Jakarta Timur,3,0,11,Toko Kopi
https://www.google.com/maps/place/KOLA+Coffee+%26+Noodle/data=!4m7!3m6!1s0x2e69f3571f6eba89:0xcee966df483302a!8m2!3d-6.2307601!4d106.9025268!16s%2Fg%2F11p651jm73!19sChIJibpuH1fzaS4RKjCD9G2W7gw?authuser=0&hl=en&rclk=1,KOLA Coffee & Noodle,4.8,63,Coffee shop,"Jl. Bambu Duri 2 No.8, RW.6",Jakarta Timur,8,9,8,Toko Kopi
https://www.google.com/maps/place/Thistime+Brand/data=!4m7!3m6!1s0x2e69f34c08a16b8f:0x770442e67b5689f2!8m2!3d-6.2296154!4d106.9071134!16s%2Fg%2F11b90f9gct!19sChIJj2uhCEzzaS4R8olWe-ZCBHc?authuser=0&hl=en&rclk=1,Thistime Brand,4.3,63,Clothing store,"Jl. Kolonel Sugiono No.15-21, RT.5/RW.4",Jakarta Timur,1,2,11,Toko Baju
https://www.google.com/maps/place/Sleeptimebrand+Store/data=!4m7!3m6!1s0x2e69f39fc3309c6b:0x81bd0c94edb688b4!8m2!3d-6.2173276!4d106.891822!16s%2Fg%2F11hj2qr3nh!19sChIJa5www5_zaS4RtIi27ZQMvYE?authuser=0&hl=en&rclk=1,Sleeptimebrand Store,5,61,Clothing store,"Jl. B No.15, RT.6/RW.8",Jakarta Timur,1,2,13,Toko Baju
https://www.google.com/maps/place/Jakdistro+Orange+Brani/data=!4m7!3m6!1s0x2e69f4e88fb94beb:0x90f92d6b8777ac06!8m2!3d-6.185405!4d106.884997!16s%2Fg%2F11b76ghjks!19sChIJ60u5j-j0aS4RBqx3h2st-ZA?authuser=0&hl=en&rclk=1,Jakdistro Orange Brani,4.2,61,Soccer store,"Jalan Kusen No. 2 Rt.006 Rw 02 Pasar Ampera Pulogadung Kota Jakarta Timur, RT.6/RW.2",Jakarta Timur,0,4,7,Toko Baju
https://www.google.com/maps/place/Rei/data=!4m7!3m6!1s0x2e69f584936e6dcb:0x9a46ce54da46d083!8m2!3d-6.1942428!4d106.8914808!16s%2Fg%2F11fhz1znb1!19sChIJy21uk4T1aS4Rg9BG2lTORpo?authuser=0&hl=en&rclk=1,Rei,4.6,59,Clothing store,"Jl. Paus No.1A, RT.1/RW.8",Jakarta Timur,2,2,6,Toko Baju
https://www.google.com/maps/place/Demochist/data=!4m7!3m6!1s0x2e698cac47cd04fd:0x48f1bc5996f5552e!8m2!3d-6.2212703!4d106.9165614!16s%2Fg%2F1q5btpsfr!19sChIJ_QTNR6yMaS4RLlX1llm88Ug?authuser=0&hl=en&rclk=1,Demochist,4.3,54,Clothing store,"Jl. Buaran Raya Blok 05 No.2, RT.1/RW.15",Jakarta Timur,2,6,11,Toko Baju
https://www.google.com/maps/place/Good+stuff+coffee+%26+lab/data=!4m7!3m6!1s0x2e69f3fc133dc0bb:0x94d1a406956a36d6!8m2!3d-6.245229!4d106.9057032!16s%2Fg%2F11l4lk3wx9!19sChIJu8A9E_zzaS4R1jZqlQak0ZQ?authuser=0&hl=en&rclk=1,Good stuff coffee & lab,4.8,52,Coffee shop,"Jl. Masjid Al-Wustho No.D2, RT.11/RW.7",Jakarta Timur,3,2,5,Toko Kopi
https://www.google.com/maps/place/Kopi+Kenanggan+-+Bassura+City/data=!4m7!3m6!1s0x2e69f32d8d99271b:0x8a1eccc2d6df691b!8m2!3d-6.2240193!4d106.8777741!16s%2Fg%2F11h3m9cpnx!19sChIJGyeZjS3zaS4RG2nf1sLMHoo?authuser=0&hl=en&rclk=1,Kopi Kenanggan - Bassura City,4,48,Coffee shop,"Apartemen Bassura Tower C, RT.3/RW.10",Jakarta Timur,7,1,9,Toko Kopi
https://www.google.com/maps/place/Rock+Denim+Distro/data=!4m7!3m6!1s0x2e69f720b8896c97:0x4ab1d5386c4f73c7!8m2!3d-6.202934!4d106.769235!16s%2Fg%2F11btytszq6!19sChIJl2yJuCD3aS4Rx3NPbDjVsUo?authuser=0&hl=en&rclk=1,Rock Denim Distro,4.6,45,Men's clothing store,"Dua No.7C Kebon Jeruk, Jalan Arteri, RT.1/RW.3",Jakarta Timur,0,0,0,Toko Baju
https://www.google.com/maps/place/Kopi.hoy/data=!4m7!3m6!1s0x2e69f3aa3efa6495:0x33f7e1282b89001b!8m2!3d-6.2424587!4d106.8662685!16s%2Fg%2F11j47nq9dk!19sChIJlWT6PqrzaS4RGwCJKyjh9zM?authuser=0&hl=en&rclk=1,Kopi.hoy,4.9,44,Coffee shop,"Jl. Mutumanikam No.1b, RT.11/RW.11",Jakarta Timur,1,5,5,Toko Kopi
https://www.google.com/maps/place/Mercy+Coffee/data=!4m7!3m6!1s0x2e698dc6468af58f:0x4dc5e1a2b08989d9!8m2!3d-6.2345052!4d106.9131269!16s%2Fg%2F11rhnrmcc6!19sChIJj_WKRsaNaS4R2YmJsKLhxU0?authuser=0&hl=en&rclk=1,Mercy Coffee,5,40,Coffee shop,Jl. Laut Sulawesi No.1,Jakarta Timur,2,0,7,Toko Kopi
https://www.google.com/maps/place/Kopi+Persatuan+Biji+Biji+%28PBB%29/data=!4m7!3m6!1s0x2e69f5feb01e081b:0x4543a7395093fdfc!8m2!3d-6.2114599!4d106.8825856!16s%2Fg%2F11mmdd3bg1!19sChIJGwgesP71aS4R_P2TUDmnQ0U?authuser=0&hl=en&rclk=1,Kopi Persatuan Biji Biji (PBB),4.9,39,Coffee shop,"Jl. Cipinang Kebembem III, RT.13/RW.13",Jakarta Timur,0,1,9,Toko Kopi
https://www.google.com/maps/place/Grosir+Kaos+Distro+Tangerang/data=!4m7!3m6!1s0x2e69f91828d3fc89:0x9f754733232988e4!8m2!3d-6.1918395!4d106.6550759!16s%2Fg%2F11hcfn38hd!19sChIJifzTKBj5aS4R5IgpIzNHdZ8?authuser=0&hl=en&rclk=1,Grosir Kaos Distro Tangerang,4.1,37,Clothing store,"Gg. H. Ridan 1 No.7, RT.003/RW.001",Jakarta Timur,1,0,1,Toko Baju
https://www.google.com/maps/place/Kedai+Kopi+38/data=!4m7!3m6!1s0x2e69f349c22a98df:0xc1260212ce173cfb!8m2!3d-6.2350327!4d106.884584!16s%2Fg%2F11hzd08s3x!19sChIJ35gqwknzaS4R-zwXzhICJsE?authuser=0&hl=en&rclk=1,Kedai Kopi 38,4.7,36,Coffee shop,"Jl. Kesadari No.38, RW.1",Jakarta Timur,1,1,2,Toko Kopi
https://www.google.com/maps/place/Distro+Kicloth/data=!4m7!3m6!1s0x2e69f2f8af4da49d:0x1a1f3ec3c0d62719!8m2!3d-6.2625222!4d106.8654222!16s%2Fg%2F11hcxbw_hr!19sChIJnaRNr_jyaS4RGSfWwMM-Hxo?authuser=0&hl=en&rclk=1,Distro Kicloth,4.9,36,Clothing store,"Pusat Grosir Cililitan, Lt. 2 Zona Hijau No. 347-350 PGC, Jl. Mayjen Sutoyo, RW.11",Jakarta Timur,2,0,4,Toko Baju
https://www.google.com/maps/place/Kopi+Kenangan+-+Shell+Cipinang+%28Container%29/data=!4m7!3m6!1s0x2e69f5bde26bddc9:0x54848d9409d7898a!8m2!3d-6.2151999!4d106.8796537!16s%2Fg%2F11h9lhfgw8!19sChIJyd1r4r31aS4RionXCZSNhFQ?authuser=0&hl=en&rclk=1,Kopi Kenangan - Shell Cipinang (Container),4.1,35,Coffee shop,"Shell Cipinang, Jl. Bekasi Tim. Raya No.154, RT.8/RW.13",Jakarta Timur,0,1,8,Toko Kopi
https://www.google.com/maps/place/Sangoe+Coffee+%26+Roastery/data=!4m7!3m6!1s0x2e69edd91d73c7bf:0xf879fb5abf78ade5!8m2!3d-6.3022619!4d106.8659511!16s%2Fg%2F11lb841h6j!19sChIJv8dzHdntaS4R5a14v1r7efg?authuser=0&hl=en&rclk=1,Sangoe Coffee & Roastery,4.6,34,Coffee shop,"Jl. H. Taiman No.36, RT.2/RW.9",Jakarta Timur,5,6,7,Toko Kopi
https://www.google.com/maps/place/Kopi+KunoKini/data=!4m7!3m6!1s0x2e698d2ddc62a9ef:0x506fec3b83627e75!8m2!3d-6.2307897!4d106.9240384!16s%2Fg%2F11fhn7yw_y!19sChIJ76li3C2NaS4RdX5igzvsb1A?authuser=0&hl=en&rclk=1,Kopi KunoKini,4.5,34,Coffee shop,"Kompleks, Jl. Taman Malaka Selatan Jl. Buaran Regency No.10, RT.12/RW.6",Jakarta Timur,1,3,6,Toko Kopi
https://www.google.com/maps/place/Borneo+Clothing+Grosir+Kaos+Distro+Murah/data=!4m7!3m6!1s0x2e69f6569d0ef77b:0xac7dfb8b85385267!8m2!3d-6.1746709!4d106.776675!16s%2Fg%2F1pzrw3fr9!19sChIJe_cOnVb2aS4RZ1I4hYv7faw?authuser=0&hl=en&rclk=1,Borneo Clothing Grosir Kaos Distro Murah,4.1,33,T-shirt store,"Jl. Mangga 7 No.7C, RT.4/RW.3",Jakarta Timur,4,9,9,Toko Baju
https://www.google.com/maps/place/Toko+Distro/data=!4m7!3m6!1s0x2e69f69d37138149:0x6a0e22a5b02c28a3!8m2!3d-6.187453!4d106.8161104!16s%2Fg%2F11b5wcsnhb!19sChIJSYETN532aS4RoygssKUiDmo?authuser=0&hl=en&rclk=1,Toko Distro,4.3,32,Clothing store,"Pusat Grosir Metro Tanah Abang, No. 5, Jl. H. Fachrudin Blok C No.2, RT.14/RW.6",Jakarta Timur,0,0,4,Toko Baju
https://www.google.com/maps/place/Kopi+TuHo/data=!4m7!3m6!1s0x2e69ede93c9e8289:0x52d7371d0902b57c!8m2!3d-6.328647!4d106.8654436!16s%2Fg%2F11jpv3gn0t!19sChIJiYKePOntaS4RfLUCCR0311I?authuser=0&hl=en&rclk=1,Kopi TuHo,4.8,31,Coffee shop,RT.5/RW.8,Jakarta Timur,4,0,7,Toko Kopi
https://www.google.com/maps/place/Official+Coffee+Indonesia/data=!4m7!3m6!1s0x2e698d805fe65a95:0xea4b019cd24dca6d!8m2!3d-6.2274933!4d106.9148178!16s%2Fg%2F11fq9h1ncg!19sChIJlVrmX4CNaS4RbcpN0pwBS-o?authuser=0&hl=en&rclk=1,Official Coffee Indonesia,4.9,31,Coffee shop,"Jl. Swadaya Raya No.53 B, RT.1/RW.12",Jakarta Timur,1,2,11,Toko Kopi
https://www.google.com/maps/place/Kedai+Kopi+Gilles/data=!4m7!3m6!1s0x2e69f373e00562d9:0xe6fdb7f6f506ed01!8m2!3d-6.2274537!4d106.8834458!16s%2Fg%2F11qrcxfymw!19sChIJ2WIF4HPzaS4RAe0G9fa3_eY?authuser=0&hl=en&rclk=1,Kedai Kopi Gilles,4.9,29,Coffee shop,"Jl. Jend. Basuki Rachmat No.2, RT.2/RW.3",Jakarta Timur,0,0,4,Toko Kopi
https://www.google.com/maps/place/All+That+Rocks/data=!4m7!3m6!1s0x2e69f28f194a997b:0x8b2efcb342220801!8m2!3d-6.2850213!4d106.8726943!16s%2Fg%2F11bxfhk7_f!19sChIJe5lKGY_yaS4RAQgiQrP8Los?authuser=0&hl=en&rclk=1,All That Rocks,4.7,27,T-shirt store,"Jl. Dato Tonggara No.1, RT.13/RW.11",Jakarta Timur,1,0,6,Toko Baju
https://www.google.com/maps/place/Zacky+Mirza+Distro+%26+Office/data=!4m7!3m6!1s0x2e69f49ae1675091:0xe7cfbbffdb8dc1bd!8m2!3d-6.2075784!4d106.8787333!16s%2Fg%2F11fy4f84bh!19sChIJkVBn4Zr0aS4RvcGN2_-7z-c?authuser=0&hl=en&rclk=1,Zacky Mirza Distro & Office,4.9,26,Clothing store,"Jl. Pisangan Lama III No.1, RT.3/RW.7",Jakarta Timur,2,2,7,Toko Baju
https://www.google.com/maps/place/Futbalogic+Dressers+Point/data=!4m7!3m6!1s0x2e698c9823b68537:0xd0fe4d637380f63!8m2!3d-6.2233594!4d106.9374891!16s%2Fg%2F11f5fn9d0j!19sChIJN4W2I5iMaS4RYw84N9bkDw0?authuser=0&hl=en&rclk=1,Futbalogic Dressers Point,4.5,26,Clothing store,"Jl. Mawar Merah III, RT.4/RW.12",Jakarta Timur,0,2,14,Toko Baju
https://www.google.com/maps/place/Taregens+Distro/data=!4m7!3m6!1s0x2e69ece5556e921f:0xcce2354f0a411ea0!8m2!3d-6.3441152!4d106.8704663!16s%2Fg%2F11r9g9qtn!19sChIJH5JuVeXsaS4RoB5BCk814sw?authuser=0&hl=en&rclk=1,Taregens Distro,4.1,23,Clothing store,"Jalan Raya Lapangan Tembak No.45, Cibubur, RT.4/RW.4",Jakarta Timur,0,0,0,Toko Baju
https://www.google.com/maps/place/Awell+Denim/data=!4m7!3m6!1s0x2e69ed5678a13537:0x1646b983044ef6c6!8m2!3d-6.2984148!4d106.9055422!16s%2Fg%2F1q64pmt5r!19sChIJNzWheFbtaS4RxvZOBIO5RhY?authuser=0&hl=en&rclk=1,Awell Denim,4.3,23,Clothing store,"Jl. Rw. Binong No.4, RT.3/RW.10",Jakarta Timur,0,0,8,Toko Baju
https://www.google.com/maps/place/Faenzone+Coffee/data=!4m7!3m6!1s0x2e69f306fc18beb7:0xfd77c561c0b358c8!8m2!3d-6.2209643!4d106.9099184!16s%2Fg%2F11lh5fbgt6!19sChIJt74Y_AbzaS4RyFizwGHFd_0?authuser=0&hl=en&rclk=1,Faenzone Coffee,4.9,22,Coffee shop,"Jl. Dermaga Raya No.131, RW.10",Jakarta Timur,2,1,8,Toko Kopi
https://www.google.com/maps/place/Kopi+Dari+Hati+Duren+sawit/data=!4m7!3m6!1s0x2e698d8dbaa10633:0x9c169e4aacd14b12!8m2!3d-6.2209264!4d106.9161309!16s%2Fg%2F11kywyp4bg!19sChIJMwahuo2NaS4REkvRrEqeFpw?authuser=0&hl=en&rclk=1,Kopi Dari Hati Duren sawit,4.7,21,Coffee shop,"Jl. Lkr. Duren Sawit No.1D, RT.4/RW.12",Jakarta Timur,2,2,8,Toko Kopi
https://www.google.com/maps/place/Fran%27s+Outlet+Distro/data=!4m7!3m6!1s0x2e69ece92370a309:0x9ff080ee4e8fc968!8m2!3d-6.3513844!4d106.8839447!16s%2Fg%2F1pty0flvx!19sChIJCaNwI-nsaS4RaMmPTu6A8J8?authuser=0&hl=en&rclk=1,Fran's Outlet Distro,4.4,21,Clothing store,"Jl. Raya Klp. Dua Wetan No.8, RT.3/RW.5",Jakarta Timur,1,1,4,Toko Baju
https://www.google.com/maps/place/Kopi+Kanto+Bassura/data=!4m7!3m6!1s0x2e69f3970cd51f05:0x440ba368cdf43be1!8m2!3d-6.223284!4d106.8810488!16s%2Fg%2F11llk9nvn8!19sChIJBR_VDJfzaS4R4Tv0zWijC0Q?authuser=0&hl=en&rclk=1,Kopi Kanto Bassura,5,20,Coffee shop,"Bassura City Tower G / CL-17 Jakarta Timur, RT.3/RW.8",Jakarta Timur,2,1,11,Toko Kopi
https://www.google.com/maps/place/Warung+Kopi+Gowes/data=!4m7!3m6!1s0x2e698d2376f7464b:0x9df0aa6885ef34a!8m2!3d-6.221485!4d106.9416053!16s%2Fg%2F11h03gcyfn!19sChIJS0b3diONaS4RSvNeiKYK3wk?authuser=0&hl=en&rclk=1,Warung Kopi Gowes,5,20,Coffee shop,Jl. Pd. Kopi Raya,Jakarta Timur,2,0,3,Toko Kopi
https://www.google.com/maps/place/Toro+Bicara+Kopi/data=!4m7!3m6!1s0x2e698d83ee6ee57d:0x7fd4f8b71b305f20!8m2!3d-6.2210903!4d106.9134867!16s%2Fg%2F11kxjtd1xf!19sChIJfeVu7oONaS4RIF8wG7f41H8?authuser=0&hl=en&rclk=1,Toro Bicara Kopi,4.9,19,Coffee shop,"Centre 8i, Jl. Dermaga Raya Ruko, RT.7/RW.10",Jakarta Timur,2,2,8,Toko Kopi
https://www.google.com/maps/place/Distro+Bola+Tebet/data=!4m7!3m6!1s0x2e69f39086051c5d:0x9426263e6fd64e94!8m2!3d-6.2248899!4d106.8406969!16s%2Fg%2F11c43n32pk!19sChIJXRwFhpDzaS4RlE7Wbz4mJpQ?authuser=0&hl=en&rclk=1,Distro Bola Tebet,4.5,17,Clothing store,"carrefour, mall kota kasablanka.lt LG beranda nusantara UKM. no c3-4.masuk di samping, Jl. Raya Casablanca, RT.4/RW.12",Jakarta Timur,4,5,4,Toko Baju
https://www.google.com/maps/place/Kopi+Cuan+-+Rawamangun/data=!4m7!3m6!1s0x2e69f50e54cfcf89:0x53399f8c7c0e8ce7!8m2!3d-6.202063!4d106.9043863!16s%2Fg%2F11h7bky51v!19sChIJic_PVA71aS4R54wOfIyfOVM?authuser=0&hl=en&rclk=1,Kopi Cuan - Rawamangun,4.4,16,Coffee shop,"Jl. Bekasi Timur Raya No.2, RT.7",Jakarta Timur,3,2,7,Toko Kopi
https://www.google.com/maps/place/Kopi+Rumekso/data=!4m7!3m6!1s0x2e69f3a4364de2b9:0x80b5ac51cde56255!8m2!3d-6.2851193!4d106.8781756!16s%2Fg%2F11s4rw8g83!19sChIJueJNNqTzaS4RVWLlzVGstYA?authuser=0&hl=en&rclk=1,Kopi Rumekso,4.8,16,Coffee shop,"Jl. Pusdiklat Depnaker No.30, RT.9/RW.6",Jakarta Timur,5,9,10,Toko Kopi
https://www.google.com/maps/place/Kedai+Kopi+Hitam+Putih/data=!4m7!3m6!1s0x2e698cc04295b58f:0x3bfd056e2165f90b!8m2!3d-6.2353681!4d106.9333006!16s%2Fg%2F11bx4lh099!19sChIJj7WVQsCMaS4RC_llIW4F_Ts?authuser=0&hl=en&rclk=1,Kedai Kopi Hitam Putih,4.3,16,Coffee shop,"Jalan Lembah Aren 4 Blok K8 No.25, RT.5/RW.9, Pondok Kelapa, Duren Sawit, RT.5/RW.9",Jakarta Timur,0,0,4,Toko Kopi
https://www.google.com/maps/place/Kopi+Kiran+Kamu/data=!4m7!3m6!1s0x2e69f341add23fb9:0xba1619f376e69d0a!8m2!3d-6.2326406!4d106.89102!16s%2Fg%2F11fkn0ylw5!19sChIJuT_SrUHzaS4RCp3mdvMZFro?authuser=0&hl=en&rclk=1,Kopi Kiran Kamu,4.5,15,Coffee shop,"Jl. Cipinang Indah Raya No.47, RT.6/RW.12",Jakarta Timur,5,2,12,Toko Kopi
https://www.google.com/maps/place/Manola+Distro/data=!4m7!3m6!1s0x2e69f5cbbdc6d051:0x69f6716580790a52!8m2!3d-6.2061808!4d106.8648174!16s%2Fg%2F11ckqsxjm8!19sChIJUdDGvcv1aS4RUgp5gGVx9mk?authuser=0&hl=en&rclk=1,Manola Distro,4.1,15,Clothing store,"Jalan Kayumanis VIII, No. 53, Rt. 17, Rw. 7, Kayu Manis, Matraman, RT.15/RW.8",Jakarta Timur,1,3,10,Toko Baju
https://www.google.com/maps/place/TAVAX+DISTRO+Oi+dan+Konveksi+Jkt/data=!4m7!3m6!1s0x2e69ef39e6c927ad:0xa60a549e8cedee97!8m2!3d-6.3029604!4d106.8060073!16s%2Fg%2F11bxdt42hv!19sChIJrSfJ5jnvaS4Rl-7tjJ5UCqY?authuser=0&hl=en&rclk=1,TAVAX DISTRO Oi dan Konveksi Jkt,4.4,15,Men's clothing store,"Jl tridarma Raya rt 03/08 no 3 kp.Pulo, RT.3/RW.8",Jakarta Timur,2,0,15,Toko Baju
https://www.google.com/maps/place/Kopi+CoFeat/data=!4m7!3m6!1s0x2e69f3e95255dfc7:0xb329c07c3b1c3461!8m2!3d-6.3054842!4d106.9123336!16s%2Fg%2F11hz_khm7y!19sChIJx99VUunzaS4RYTQcO3zAKbM?authuser=0&hl=en&rclk=1,Kopi CoFeat,5,14,Coffee shop,"Jl. Waru No.RT09/03, RT.9/RW.3",Jakarta Timur,1,0,1,Toko Kopi
https://www.google.com/maps/place/Warung+kopi+1234/data=!4m7!3m6!1s0x2e69f35a6a1e3da1:0xf1023474394e8cc5!8m2!3d-6.2231602!4d106.8950429!16s%2Fg%2F11hdngszvb!19sChIJoT0ealrzaS4RxYxOOXQ0AvE?authuser=0&hl=en&rclk=1,Warung kopi 1234,4.8,14,Cafe,"Jl. Cipinang Muara 2 No.RT. 004 / 004, RT.15/RW.4",Jakarta Timur,0,0,4,Toko Kopi
https://www.google.com/maps/place/Kucing+OREN+99/data=!4m7!3m6!1s0x2e69f3de4c8e8893:0xe6d4afb6e524a758!8m2!3d-6.2168124!4d106.901427!16s%2Fg%2F11tnvy19qz!19sChIJk4iOTN7zaS4RWKck5bav1OY?authuser=0&hl=en&rclk=1,Kucing OREN 99,5,14,Coffee shop,"No.33 G, Jl. Kapuk 2 No.5",Jakarta Timur,0,0,10,Toko Kopi
https://www.google.com/maps/place/Online+Distro/data=!4m7!3m6!1s0x2e698ca3e154d387:0x5f77b242c01d66f7!8m2!3d-6.2192311!4d106.9310651!16s%2Fg%2F1pzr4qk8t!19sChIJh9NU4aOMaS4R92YdwEKyd18?authuser=0&hl=en&rclk=1,Online Distro,4.5,14,Clothing store,"Jl. Teratai Putih I, RT.12/RW.4",Jakarta Timur,8,2,11,Toko Baju
https://www.google.com/maps/place/RUMAH+KAOS/data=!4m7!3m6!1s0x2e69eceec5745391:0x62c2e7a4b9662e0f!8m2!3d-6.351652!4d106.8796581!16s%2Fg%2F11bw5zy_hq!19sChIJkVN0xe7saS4RDy5muaTnwmI?authuser=0&hl=en&rclk=1,RUMAH KAOS,4.5,14,Men's clothing store,"Mesjid 4, No. Ciracas, 13720, Jl. Lap. Tembak No.7, RT.1/RW.9",Jakarta Timur,6,5,9,Toko Baju
https://www.google.com/maps/place/Klamun+store/data=!4m7!3m6!1s0x2e698b4f130ff457:0x36bed8ad3cb09677!8m2!3d-6.2115962!4d106.9200928!16s%2Fg%2F11fr3jzm_d!19sChIJV_QPE0-LaS4Rd5awPK3YvjY?authuser=0&hl=en&rclk=1,Klamun store,4.8,14,Clothing store,"Jl.pengarengan kp, Jl. Buaran 1 No.Rt.02/08, RT.3/RW.8",Jakarta Timur,6,8,9,Toko Baju
https://www.google.com/maps/place/RACERTEES+CIBUBUR/data=!4m7!3m6!1s0x2e69ed612ba04311:0x7635c65db3267e68!8m2!3d-6.3258202!4d106.8609219!16s%2Fg%2F11g0lkp1jk!19sChIJEUOgK2HtaS4RaH4ms13GNXY?authuser=0&hl=en&rclk=1,RACERTEES CIBUBUR,4.8,13,Clothing store,"Jl. Gongseng Raya No.9, RW.1",Jakarta Timur,1,0,10,Toko Baju
https://www.google.com/maps/place/Warkop+Gout/data=!4m7!3m6!1s0x2e69f3430151d92f:0x5f32831d4926dc44!8m2!3d-6.2179925!4d106.8911958!16s%2Fg%2F11t6x8qscb!19sChIJL9lRAUPzaS4RRNwmSR2DMl8?authuser=0&hl=en&rclk=1,Warkop Gout,5,12,Coffee shop,"Jl. Mulya Jaya No.8, RW.8",Jakarta Timur,0,0,4,Toko Kopi
https://www.google.com/maps/place/Toko+Kopi+Mekarwangi/data=!4m7!3m6!1s0x2e698dd41fbd9515:0x131932bcd63da52b!8m2!3d-6.2274283!4d106.9331771!16s%2Fg%2F11rpvmnktg!19sChIJFZW9H9SNaS4RK6U91rwyGRM?authuser=0&hl=en&rclk=1,Toko Kopi Mekarwangi,4.7,11,Coffee shop,"Jl. Jend. R.S. Soekanto No.268, RT.6/RW.10",Jakarta Timur,3,0,1,Toko Kopi
https://www.google.com/maps/place/Lapak+klamun+outdoor/data=!4m7!3m6!1s0x2e69f373c4112717:0x1ac2623e2433b06b!8m2!3d-6.2169524!4d106.9001464!16s%2Fg%2F11nnh_gqvm!19sChIJFycRxHPzaS4Ra7AzJD5iwho?authuser=0&hl=en&rclk=1,Lapak klamun outdoor,5,11,Clothing store,"Jl.revolusi klender jakarta timur (depan bank mandiri / bank DKI, RT.8/RW.5",Jakarta Timur,1,3,11,Toko Baju
https://www.google.com/maps/place/Serba+Distro/data=!4m7!3m6!1s0x2e69f03a4baccacd:0x7bc498d4768a1a94!8m2!3d-6.262239!4d106.7617933!16s%2Fg%2F11bychxb_c!19sChIJzcqsSzrwaS4RlBqKdtSYxHs?authuser=0&hl=en&rclk=1,Serba Distro,4.5,11,Clothing store,"Jl. Depsos XII No.52, RT.8/RW.2",Jakarta Timur,0,0,0,Toko Baju
https://www.google.com/maps/place/Threeal+Distro/data=!4m7!3m6!1s0x2e69ed0fd2d7b50f:0xc689c71dc21342b4!8m2!3d-6.325527!4d106.876282!16s%2Fg%2F11b7ybh6x7!19sChIJD7XX0g_taS4RtEITwh3HicY?authuser=0&hl=en&rclk=1,Threeal Distro,3.9,11,Clothing store,"No. Ciracas, Jl. Raya Centex No.7, RT.8/RW.2",Jakarta Timur,1,2,5,Toko Baju
https://www.google.com/maps/place/Flash+Coffee/data=!4m7!3m6!1s0x2e69f350b8d3c8ad:0xbf7b9651e9ff41ce!8m2!3d-6.2234334!4d106.8810648!16s%2Fg%2F11qh1xh03j!19sChIJrcjTuFDzaS4RzkH_6VGWe78?authuser=0&hl=en&rclk=1,Flash Coffee,4.9,10,Coffee shop,"Apartemen Bassura City, Tower G (Geranium, Jl. Jend. Basuki Rachmat No.1A, RW.10",Jakarta Timur,4,1,6,Toko Kopi
https://www.google.com/maps/place/Naia+Coffee+Cafe/data=!4m7!3m6!1s0x2e698d6be422209d:0x537035065f351702!8m2!3d-6.23013!4d106.9207297!16s%2Fg%2F11pd46bfxt!19sChIJnSAi5GuNaS4RAhc1XwY1cFM?authuser=0&hl=en&rclk=1,Naia Coffee Cafe,4.5,10,Coffee shop,"Jl. Pendidikan Raya No.32a, RT.3/RW.14",Jakarta Timur,3,1,7,Toko Kopi
https://www.google.com/maps/place/KOPI+SENGGANG+JAKARTA/data=!4m7!3m6!1s0x2e69f3fef0e414af:0xabe09a6be969f867!8m2!3d-6.2200268!4d106.8915634!16s%2Fg%2F11rlb41qgw!19sChIJrxTk8P7zaS4RZ_hp6Wua4Ks?authuser=0&hl=en&rclk=1,KOPI SENGGANG JAKARTA,5,9,Coffee shop,Jl. CC Gg. Raden No.21,Jakarta Timur,1,2,12,Toko Kopi
