id,maps,nama_lapak,deskripsi,nama_penjual,kontak_penjual,harga,luas_bangunan,alamat,kota,kecamatan,url_thumbnail,label
549,https://www.google.com/maps/place/ZII+COFFEE+MAG/data=!4m7!3m6!1s0x2e69f5800535c643:0x806856cb15ad66a!8m2!3d-6.1454323!4d106.8926667!16s%2Fg%2F11fn9cr0qr!19sChIJQ8Y1BYD1aS4RatZasWyFBgg?authuser=0&hl=en&rclk=1,ZII COFFEE MAG,dasdasda,Doni,08136458745,4555006,49,"Mal Artha Gading (MAG Level 1 / Beside Kidstation, RT.18/RW.8",Jakarta Utara,Pademangan,https://picture.rumah123.com/r123/1080x720-fit/commercial/co29/2993851/original/shr2993851-ruko-di-sewa-di-tebet-di-jakarta-selatan-16324537244097.jpg,usaha_baju
550,https://www.google.com/maps/place/KEDAI+KOPI+HUDAKO/data=!4m7!3m6!1s0x2e6a1d139de5a675:0xca10e4de6854f15a!8m2!3d-6.126049!4d106.8009219!16s%2Fg%2F11s7ztp64r!19sChIJdablnRMdai4RWvFUaN7kEMo?authuser=0&hl=en&rclk=1,KEDAI KOPI HUDAKO,sdgdfgd,Alex,085846874354,4406874,44,"VRF2+H9M, RT.7/RW.7",Jakarta Utara,Penjaringan,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3114461/original/shr3114461-ruko-di-sewa-di-tebet-di-jakarta-selatan-16460508165427.jpg,toko_kopi
551,https://www.google.com/maps/place/Flash+Coffee/data=!4m7!3m6!1s0x2e69f53e991bc6df:0x2e3b4fa53cf78914!8m2!3d-6.161939!4d106.8934515!16s%2Fg%2F11sgxqm04m!19sChIJ38YbmT71aS4RFIn3PKVPOy4?authuser=0&hl=en&rclk=1,Flash Coffee,dasdasda,Doni,085846874354,4029032,85,"Apartemen Gading Mediterania Residence Tower C GF 14, RT.6/RW.14",Jakarta Utara,Penjaringan,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3157321/original/shr3157321-ruko-di-sewa-di-tebet-di-jakarta-selatan-16506024961253.jpg,usaha_baju
552,https://www.google.com/maps/place/Morning+Homebrew/data=!4m7!3m6!1s0x2e69f52532cc7c21:0x79100a82c256211f!8m2!3d-6.1583305!4d106.8933265!16s%2Fg%2F11mtd6l7c9!19sChIJIXzMMiX1aS4RHyFWwoIKEHk?authuser=0&hl=en&rclk=1,Morning Homebrew,geregdf,Doni,081245658742,4626192,29,"Kokan Permata Gading Blok B no. 26, RT.15/RW.3",Jakarta Utara,Kelapa Gading,https://static-id.lamudi.com/static/media/bm9uZS9ub25l/2x2x5x880x450/1c3e224b789305.webp,usaha_laundry
553,https://www.google.com/maps/place/Dr+coffee+tea/data=!4m7!3m6!1s0x2e6a21a0b93ab5a9:0xbde18412ef2cfa00!8m2!3d-6.125703!4d106.9168164!16s%2Fg%2F11s5ml3nb0!19sChIJqbU6uaAhai4RAPos7xKE4b0?authuser=0&hl=en&rclk=1,Dr coffee tea,geregdf,Budi,08136458745,3072082,91,"Dekat Penjahit Syakirah, Jl. Komp. Yuka No.2, RW.8",Jakarta Utara,Kelapa Gading,https://static-id.lamudi.com/static/media/bm9uZS9ub25l/2x2x5x880x450/7d0251f45a38d9.webp,toko_kopi
554,https://www.google.com/maps/place/Kopi+A%27/data=!4m7!3m6!1s0x2e69f5f169f6c5b5:0x7aa32dc93e3bc761!8m2!3d-6.1702742!4d106.8660725!16s%2Fg%2F11trhzw7wl!19sChIJtcX2afH1aS4RYcc7Pskto3o?authuser=0&hl=en&rclk=1,Kopi A',bsbsbsbs,Budi,08136458745,9986073,199,"Jl. Letjen Suprapto No.16b, RW.4",Jakarta Utara,Pademangan,https://apollo-singapore.akamaized.net/v1/files/vxk9aez6o4vy1-ID/image;s=780x0;q=110,toko_kopi
555,https://www.google.com/maps/place/Haven+Batavia/data=!4m7!3m6!1s0x2e69f5d4108bc9f3:0x981d1a021dca1dc7!8m2!3d-6.1497297!4d106.8995226!16s%2Fg%2F11hhbhlfq1!19sChIJ88mLENT1aS4Rxx3KHQIaHZg?authuser=0&hl=en&rclk=1,Haven Batavia,geregdf,Charles,08521645264,2546869,148,"Gading Batavia LC 11/11, RT.1/RW.7",Jakarta Utara,Pademangan,https://apollo-singapore.akamaized.net/v1/files/heuyp9pgglkh-ID/image;s=780x0;q=110,usaha_laundry
556,https://www.google.com/maps/place/BREWPOD+COFFEE/data=!4m7!3m6!1s0x2e69f529c4846b4f:0x57ca7776a4c512e5!8m2!3d-6.1511904!4d106.8928328!16s%2Fg%2F11h56h4cqq!19sChIJT2uExCn1aS4R5RLFpHZ3ylc?authuser=0&hl=en&rclk=1,BREWPOD COFFEE,dasdasda,Charles,081245658742,9408085,101,RT.18/RW.8,Jakarta Utara,Kelapa Gading,https://apollo-singapore.akamaized.net/v1/files/0919qtw6ecm31-ID/image;s=780x0;q=110,usaha_laundry
557,https://www.google.com/maps/place/KEDAI+%22S%22/data=!4m7!3m6!1s0x2e6a1f4294b5c7a9:0x164ea4940b38d088!8m2!3d-6.1133969!4d106.893879!16s%2Fg%2F11rx_znfv0!19sChIJqce1lEIfai4RiNA4C5SkThY?authuser=0&hl=en&rclk=1,"KEDAI ""S""",sdgdfgd,Budi,08136458745,8355405,150,"8, Jl. Lorong 102 No.59, RT.8/RW.2",Jakarta Utara,Penjaringan,https://apollo-singapore.akamaized.net/v1/files/3w5mhoydo0862-ID/image;s=780x0;q=110,toko_kopi
558,https://www.google.com/maps/place/Kopi+KKN/data=!4m7!3m6!1s0x2e69f5399aeaa877:0xef97db0231d75b5d!8m2!3d-6.1501016!4d106.8922564!16s%2Fg%2F11p6756pfm!19sChIJd6jqmjn1aS4RXVvXMQLbl-8?authuser=0&hl=en&rclk=1,Kopi KKN,geregdf,Charles,085846874354,8598174,159,"Mall Of Indonesia, RT.18/RW.8",Jakarta Utara,Kelapa Gading,https://picture.rumah123.com/r123-images/720x420-crop/customer/1712616/2022-12-21-13-00-21-82363c82-c9ea-4b86-8aef-2abc4dcf6674.jpg,usaha_baju
559,https://www.google.com/maps/place/Kopi+Namun/data=!4m7!3m6!1s0x2e69f5a4849da4a5:0x374688dd858d8ad1!8m2!3d-6.1492751!4d106.8998527!16s%2Fg%2F11qqqp9f1q!19sChIJpaSdhKT1aS4R0YqNhd2IRjc?authuser=0&hl=en&rclk=1,Kopi Namun,geregdf,Budi,08136458745,6128651,92,"Jl. Raya Gading Batavia, Blok LC 11, No.26, RT.1/RW.7",Jakarta Utara,Penjaringan,https://picture.rumah123.com/r123-images/720x420-crop/customer/771750/2023-05-27-01-00-28-6a52deff-6024-4fae-8f06-a9bd490dc7e8.jpg,usaha_baju
560,https://www.google.com/maps/place/Kopi+Andi88/data=!4m7!3m6!1s0x2e6a1f58eca28feb:0xcdd10b527a13c59b!8m2!3d-6.1157945!4d106.9081598!16s%2Fg%2F11jyghl_hw!19sChIJ64-i7Fgfai4Rm8UTelIL0c0?authuser=0&hl=en&rclk=1,Kopi Andi88,dasdasda,Alex,085846874354,8441386,36,"Jl. Muncang No.2, RW.13",Jakarta Utara,Pademangan,https://picture.rumah123.com/r123/1080x720-fit/commercial/co29/2993851/original/shr2993851-ruko-di-sewa-di-tebet-di-jakarta-selatan-16324537244097.jpg,usaha_baju
561,https://www.google.com/maps/place/Kopi+sok.in/data=!4m7!3m6!1s0x2e69f5f7aaaaaaab:0x923783cd92d10987!8m2!3d-6.1317291!4d106.8446588!16s%2Fg%2F11j8x96tmj!19sChIJq6qqqvf1aS4RhwnRks2DN5I?authuser=0&hl=en&rclk=1,Kopi sok.in,sdgdfgd,Doni,081245658742,3190783,87,"Jl. Pademangan IV No.8 No. 28, RT.15/RW.1",Jakarta Utara,Kelapa Gading,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3114461/original/shr3114461-ruko-di-sewa-di-tebet-di-jakarta-selatan-16460508165427.jpg,toko_kopi
562,https://www.google.com/maps/place/Kopi+jator+roastery/data=!4m7!3m6!1s0x2e6a1f565a17e7a3:0xd7c72ac2017b80c!8m2!3d-6.1300451!4d106.9074667!16s%2Fg%2F11qqpp0wf9!19sChIJo-cXWlYfai4RDLgXIKxyfA0?authuser=0&hl=en&rclk=1,Kopi jator roastery,sdgdfgd,Budi,08521645264,3207375,54,"Gg. H. Asmahar No.25, RT.9/RW.1",Jakarta Utara,Pademangan,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3157321/original/shr3157321-ruko-di-sewa-di-tebet-di-jakarta-selatan-16506024961253.jpg,usaha_laundry
563,https://www.google.com/maps/place/kedai+kopi+alot/data=!4m7!3m6!1s0x2e69f55904679081:0x7e85932cd025a40a!8m2!3d-6.1550614!4d106.915904!16s%2Fg%2F11ng58l8fq!19sChIJgZBnBFn1aS4RCqQl0CyThX4?authuser=0&hl=en&rclk=1,kedai kopi alot,geregdf,Charles,081245658742,1304321,102,"RWV8+X9C, Jl. Raya Kelapa Nias, RT.2/RW.17",Jakarta Utara,Kelapa Gading,https://static-id.lamudi.com/static/media/bm9uZS9ub25l/2x2x5x880x450/1c3e224b789305.webp,usaha_fotocopy
564,https://www.google.com/maps/place/TEMENIN+COFFEE/data=!4m7!3m6!1s0x2e69f5805e43b431:0x69e2bb472dd8ce3a!8m2!3d-6.1590808!4d106.8940527!16s%2Fg%2F11sjjtt1cr!19sChIJMbRDXoD1aS4ROs7YLUe74mk?authuser=0&hl=en&rclk=1,TEMENIN COFFEE,bsbsbsbs,Budi,08521645264,2922884,183,Jl. Boulevard Bukit Gading Raya,Jakarta Utara,Kelapa Gading,https://static-id.lamudi.com/static/media/bm9uZS9ub25l/2x2x5x880x450/7d0251f45a38d9.webp,usaha_laundry
565,https://www.google.com/maps/place/Fajri+moi/data=!4m7!3m6!1s0x2e69f5a6537c351d:0xf1aafff55a025c6b!8m2!3d-6.150941!4d106.891541!16s%2Fg%2F11tx433t8v!19sChIJHTV8U6b1aS4Ra1wCWvX_qvE?authuser=0&hl=en&rclk=1,Fajri moi,dasdasda,Budi,08136458745,7187984,136,"Jl. Boulevard Bar. Raya No.50b, RW.8",Jakarta Utara,Penjaringan,https://apollo-singapore.akamaized.net/v1/files/vxk9aez6o4vy1-ID/image;s=780x0;q=111,usaha_baju
566,https://www.google.com/maps/place/Kopi+Bang+Atta/data=!4m7!3m6!1s0x2e6a21f784515fa7:0x2a6e6b22746d6d07!8m2!3d-6.1113708!4d106.913825!16s%2Fg%2F11ft8k7568!19sChIJp19RhPchai4RB21tdCJrbio?authuser=0&hl=en&rclk=1,Kopi Bang Atta,sdgdfgd,Charles,08521645264,7333820,197,"Jl. A Lagoa Gg. 5 No.41, RT.8/RW.3",Jakarta Utara,Penjaringan,https://apollo-singapore.akamaized.net/v1/files/heuyp9pgglkh-ID/image;s=780x0;q=111,usaha_fotocopy
567,https://www.google.com/maps/place/Coffee+Lie/data=!4m7!3m6!1s0x2e6a1d2479a59515:0x383747c1b8209fc8!8m2!3d-6.1046068!4d106.7409202!16s%2Fg%2F11f5bnwmr9!19sChIJFZWleSQdai4RyJ8guMFHNzg?authuser=0&hl=en&rclk=1,Coffee Lie,geregdf,Alex,085846874354,5586965,146,"VPWR+593, Pantai Indah Kapuk St, RT.6/RW.2",Jakarta Utara,Kelapa Gading,https://apollo-singapore.akamaized.net/v1/files/0919qtw6ecm31-ID/image;s=780x0;q=111,toko_kopi
568,https://www.google.com/maps/place/Kopi+Liu/data=!4m7!3m6!1s0x2e69f5f579e59689:0xa261b4a6190925a0!8m2!3d-6.1380532!4d106.8372009!16s%2Fg%2F11mvzw0vpn!19sChIJiZblefX1aS4RoCUJGaa0YaI?authuser=0&hl=en&rclk=1,Kopi Liu,dasdasda,Alex,081245658742,8662939,85,"Jl. R No.9, RT.9/RW.6",Jakarta Utara,Kelapa Gading,https://apollo-singapore.akamaized.net/v1/files/3w5mhoydo0862-ID/image;s=780x0;q=111,usaha_baju
569,https://www.google.com/maps/place/Warung+kopi+juan/data=!4m7!3m6!1s0x2e69f5f86c599c4f:0xf52f5466d801d2ab!8m2!3d-6.1563543!4d106.8683521!16s%2Fg%2F11j9gv63ht!19sChIJT5xZbPj1aS4Rq9IB2GZUL_U?authuser=0&hl=en&rclk=1,Warung kopi juan,sdgdfgd,Alex,081245658742,5879235,39,"RVV9+F85, RT.12/RW.3",Jakarta Utara,Kelapa Gading,https://picture.rumah123.com/r123-images/720x420-crop/customer/1712616/2022-12-21-13-00-21-82363c82-c9ea-4b86-8aef-2abc4dcf6674.jpg,usaha_fotocopy
570,https://www.google.com/maps/place/Kedai+coffee+SKH/data=!4m7!3m6!1s0x2e6a2122821fbb35:0x3d54ee340aea1975!8m2!3d-6.1173651!4d106.91353!16s%2Fg%2F11np35f_7z!19sChIJNbsfgiIhai4RdRnqCjTuVD0?authuser=0&hl=en&rclk=1,Kedai coffee SKH,sdgdfgd,Charles,081245658742,1871567,181,"8, Jl. Mahoni No.69, RT.8/RW.15",Jakarta Utara,Penjaringan,https://picture.rumah123.com/r123-images/720x420-crop/customer/771750/2023-05-27-01-00-28-6a52deff-6024-4fae-8f06-a9bd490dc7e8.jpg,usaha_fotocopy
571,https://www.google.com/maps/place/Warung+kopi/data=!4m7!3m6!1s0x2e6a1dc317087bf3:0xb7c33124fbeeb8f4!8m2!3d-6.1364792!4d106.7816031!16s%2Fg%2F11lgybk4z6!19sChIJ83sIF8Mdai4R9Lju-yQxw7c?authuser=0&hl=en&rclk=1,Warung kopi,bsbsbsbs,Alex,085846874354,3787186,69,"Jl. A. I No.33, RT.4/RW.7",Jakarta Utara,Pademangan,https://picture.rumah123.com/r123/1080x720-fit/commercial/co29/2993851/original/shr2993851-ruko-di-sewa-di-tebet-di-jakarta-selatan-16324537244097.jpg,usaha_fotocopy
572,https://www.google.com/maps/place/Warkop+Komarudin/data=!4m7!3m6!1s0x2e69f53f37c71885:0x8fc5a394f6595747!8m2!3d-6.1519598!4d106.8893955!16s%2Fg%2F11c2060yy7!19sChIJhRjHNz_1aS4RR1dZ9pSjxY8?authuser=0&hl=en&rclk=1,Warkop Komarudin,geregdf,Budi,081245658742,4303991,35,"RVXQ+6Q6, Jalan Raya Boulevard Barat Ruko INKOPAL Blok C Kelapa Gading Barat Jakarta, Utara, RT.2/RW.9",Jakarta Utara,Penjaringan,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3114461/original/shr3114461-ruko-di-sewa-di-tebet-di-jakarta-selatan-16460508165427.jpg,usaha_laundry
573,https://www.google.com/maps/place/Java_lot+Coffee+Bpk.Cahyadi/data=!4m7!3m6!1s0x2e6a1f1a6ecca207:0x861105f6ab60512b!8m2!3d-6.1141329!4d106.8777114!16s%2Fg%2F11s11zwmky!19sChIJB6LMbhofai4RK1Fgq_YFEYY?authuser=0&hl=en&rclk=1,Java_lot Coffee Bpk.Cahyadi,geregdf,Alex,085846874354,7198360,61,"Jalan Bahari Gang I A 2 No.17, RT.6/RW.10",Jakarta Utara,Kelapa Gading,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3157321/original/shr3157321-ruko-di-sewa-di-tebet-di-jakarta-selatan-16506024961253.jpg,usaha_baju
574,https://www.google.com/maps/place/Jakarta+Coffee+%26+Roastery/data=!4m7!3m6!1s0x2e6a1f295f75b737:0x26164472c30092b2!8m2!3d-6.12978!4d106.8372821!16s%2Fg%2F11j3t13tlc!19sChIJN7d1Xykfai4RspIAw3JEFiY?authuser=0&hl=en&rclk=1,Jakarta Coffee & Roastery,bsbsbsbs,Budi,08136458745,9137874,31,"Jl. Budi Mulya Siaga 5 No.11, RT.11/RW.11",Jakarta Utara,Penjaringan,https://static-id.lamudi.com/static/media/bm9uZS9ub25l/2x2x5x880x450/1c3e224b789305.webp,usaha_laundry
575,https://www.google.com/maps/place/WARUNG+REMBO/data=!4m7!3m6!1s0x2e69f5aafcea3a63:0x56712b70f483a524!8m2!3d-6.1590122!4d106.8941077!16s%2Fg%2F11q3lwpql1!19sChIJYzrq_Kr1aS4RJKWD9HArcVY?authuser=0&hl=en&rclk=1,WARUNG REMBO,sdgdfgd,Charles,085846874354,4207794,102,"RVRV+9JX, RT.15/RW.3",Jakarta Utara,Kelapa Gading,https://static-id.lamudi.com/static/media/bm9uZS9ub25l/2x2x5x880x450/7d0251f45a38d9.webp,usaha_makanan
576,https://www.google.com/maps/place/Kopi+Dari+Hati+Fresh+Bakery/data=!4m7!3m6!1s0x2e69f59f663e63d9:0xed03198c151fd3ad!8m2!3d-6.1565998!4d106.8919156!16s%2Fg%2F11s4dtfqk0!19sChIJ2WM-Zp_1aS4RrdMfFYwZA-0?authuser=0&hl=en&rclk=1,Kopi Dari Hati Fresh Bakery,geregdf,Charles,081245658742,4340948,137,"2, RW.9",Jakarta Utara,Kelapa Gading,https://apollo-singapore.akamaized.net/v1/files/vxk9aez6o4vy1-ID/image;s=780x0;q=112,usaha_makanan
577,https://www.google.com/maps/place/warung+kopi+bonang/data=!4m7!3m6!1s0x2e69f539c3bd1483:0xe24945f1cad8263b!8m2!3d-6.1571761!4d106.8994718!16s%2Fg%2F11f380zgcr!19sChIJgxS9wzn1aS4ROybYyvFFSeI?authuser=0&hl=en&rclk=1,warung kopi bonang,bsbsbsbs,Doni,08136458745,4807289,138,"RVVX+4QH, RW.5",Jakarta Utara,Penjaringan,https://apollo-singapore.akamaized.net/v1/files/heuyp9pgglkh-ID/image;s=780x0;q=112,toko_kopi
578,"https://www.google.com/maps/place/Kopi+Garis+Miring,+Kelapa+Gading/data=!4m7!3m6!1s0x2e6a21bbba5016b9:0x8a74245bf781907a!8m2!3d-6.1469534!4d106.8956648!16s%2Fg%2F11qqk7r_bw!19sChIJuRZQurshai4RepCB91skdIo?authuser=0&hl=en&rclk=1","Kopi Garis Miring, Kelapa Gading",bsbsbsbs,Charles,085846874354,5428096,141,"Rukan Artha Gading, Jl. Boulevard Artha Gading No.18, RT.18/RW.8",Jakarta Utara,Kelapa Gading,https://apollo-singapore.akamaized.net/v1/files/0919qtw6ecm31-ID/image;s=780x0;q=112,toko_kopi
579,https://www.google.com/maps/place/KEDAI+MAKMUR+KOPI/data=!4m7!3m6!1s0x2e69f59f14f022cb:0xa53ed6d8da745e86!8m2!3d-6.1303863!4d106.8491163!16s%2Fg%2F11gm7ktz_p!19sChIJyyLwFJ_1aS4Rhl502tjWPqU?authuser=0&hl=en&rclk=1,KEDAI MAKMUR KOPI,dasdasda,Doni,081245658742,236807,43,"Jl. Muara Bahari No.21B, RT.8/RW.RT.1",Jakarta Utara,Penjaringan,https://apollo-singapore.akamaized.net/v1/files/3w5mhoydo0862-ID/image;s=780x0;q=112,usaha_fotocopy
580,https://www.google.com/maps/place/Kopi+Kamu/data=!4m7!3m6!1s0x2e6a1fec117fcdf5:0x3c84892b7b333802!8m2!3d-6.1170601!4d106.8954781!16s%2Fg%2F11h0zfg49x!19sChIJ9c1_Eewfai4RAjgzeyuJhDw?authuser=0&hl=en&rclk=1,Kopi Kamu,bsbsbsbs,Doni,085846874354,7965397,120,"Jl. Melur No.5, RT.5/RW.13",Jakarta Utara,Pademangan,https://picture.rumah123.com/r123-images/720x420-crop/customer/1712616/2022-12-21-13-00-21-82363c82-c9ea-4b86-8aef-2abc4dcf6674.jpg,usaha_makanan
581,https://www.google.com/maps/place/Kedai+Kopi/data=!4m7!3m6!1s0x2e69f7e5925cb043:0xc3293f767fb87253!8m2!3d-6.1391789!4d106.7778994!16s%2Fg%2F11ry993wrt!19sChIJQ7BckuX3aS4RU3K4f3Y_KcM?authuser=0&hl=en&rclk=1,Kedai Kopi,bsbsbsbs,Alex,08521645264,1571749,90,"Jl. Kp. Gusti, RT.11/RW.14",Jakarta Utara,Kelapa Gading,https://picture.rumah123.com/r123-images/720x420-crop/customer/771750/2023-05-27-01-00-28-6a52deff-6024-4fae-8f06-a9bd490dc7e8.jpg,usaha_baju
582,https://www.google.com/maps/place/Warung+Kopi+Ngkoh/data=!4m7!3m6!1s0x2e698ba115194477:0x14949a5dcd911c75!8m2!3d-6.1766973!4d106.9126106!16s%2Fg%2F11gj76vf55!19sChIJd0QZFaGLaS4RdRyRzV2alBQ?authuser=0&hl=en&rclk=1,Warung Kopi Ngkoh,geregdf,Alex,08521645264,5334288,120,"RWF7+82H, Jl. Arteri Klp. Gading, RT.7/RW.16",Jakarta Utara,Kelapa Gading,https://picture.rumah123.com/r123/1080x720-fit/commercial/co29/2993851/original/shr2993851-ruko-di-sewa-di-tebet-di-jakarta-selatan-16324537244097.jpg,usaha_laundry
583,https://www.google.com/maps/place/Kopi+Soleh+Arek+Suroboyo/data=!4m7!3m6!1s0x2e69f5549a626313:0x75aa9809263a8d32!8m2!3d-6.1515464!4d106.8898336!16s%2Fg%2F11p0ch9nk8!19sChIJE2NimlT1aS4RMo06JgmYqnU?authuser=0&hl=en&rclk=1,Kopi Soleh Arek Suroboyo,sdgdfgd,Alex,081245658742,2060834,189,"RVXQ+9WP, Jl. Boulevard Bar. Raya, RT.2/RW.9",Jakarta Utara,Penjaringan,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3114461/original/shr3114461-ruko-di-sewa-di-tebet-di-jakarta-selatan-16460508165427.jpg,usaha_baju
584,https://www.google.com/maps/place/War.kopkita/data=!4m7!3m6!1s0x2e6a1fb9ba2fa3ed:0x21017af8e3123e69!8m2!3d-6.122021!4d106.9056986!16s%2Fg%2F11n5smr3qq!19sChIJ7aMvurkfai4RaT4S4_h6ASE?authuser=0&hl=en&rclk=1,War.kopkita,sdgdfgd,Alex,085846874354,9356446,22,"depan taman walang, Jl. Walang Baru Raya, RT.2/RW.15",Jakarta Utara,Kelapa Gading,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3157321/original/shr3157321-ruko-di-sewa-di-tebet-di-jakarta-selatan-16506024961253.jpg,toko_kopi
585,https://www.google.com/maps/place/KOPICOGS/data=!4m7!3m6!1s0x2e6a1dff0f6b941d:0x593ca533d4ed69b0!8m2!3d-6.127287!4d106.79394!16s%2Fg%2F11j6wnvyw0!19sChIJHZRrD_8dai4RsGnt1DOlPFk?authuser=0&hl=en&rclk=1,KOPICOGS,sdgdfgd,Budi,085846874354,6743732,196,"23, Jl. Pluit Raya No.11, RT.16/RW.8",Jakarta Utara,Penjaringan,https://static-id.lamudi.com/static/media/bm9uZS9ub25l/2x2x5x880x450/1c3e224b789305.webp,toko_kopi
586,https://www.google.com/maps/place/Warkop+lengkap/data=!4m7!3m6!1s0x2e69f5124bc8aecb:0x37244497703cdbe7!8m2!3d-6.1609527!4d106.8933666!16s%2Fg%2F11rgrklxn7!19sChIJy67ISxL1aS4R59s8cJdEJDc?authuser=0&hl=en&rclk=1,Warkop lengkap,geregdf,Budi,081245658742,2486723,70,"Komp. Bukit Gading Indah, Jl. Raya Bukit Gading Villa, RT.4/RW.14",Jakarta Utara,Penjaringan,https://static-id.lamudi.com/static/media/bm9uZS9ub25l/2x2x5x880x450/7d0251f45a38d9.webp,toko_kopi
587,https://www.google.com/maps/place/Dialektika+kopi/data=!4m7!3m6!1s0x2e6a1d7f5c82a1fd:0x3a555a568d0b3644!8m2!3d-6.1103621!4d106.7778694!16s%2Fg%2F11mr22z10f!19sChIJ_aGCXH8dai4RRDYLjVZaVTo?authuser=0&hl=en&rclk=1,Dialektika kopi,geregdf,Doni,081245658742,710375,109,"Jl pluit karang ayu IV B1, Blk. H Selatan No.35, RT.20/RW.2",Jakarta Utara,Kelapa Gading,https://apollo-singapore.akamaized.net/v1/files/vxk9aez6o4vy1-ID/image;s=780x0;q=113,usaha_makanan
588,https://www.google.com/maps/place/Elsmar+cafe/data=!4m7!3m6!1s0x2e69f5ed78ac0775:0xf9fc302bf154eac8!8m2!3d-6.1515896!4d106.8956517!16s%2Fg%2F11k4nhyxbh!19sChIJdQeseO31aS4RyOpU8Ssw_Pk?authuser=0&hl=en&rclk=1,Elsmar cafe,sdgdfgd,Alex,08521645264,6665904,119,"Jl. Raya Gading Kirana No.Kav. 1 18, RT.18/RW.8",Jakarta Utara,Penjaringan,https://apollo-singapore.akamaized.net/v1/files/heuyp9pgglkh-ID/image;s=780x0;q=113,toko_kopi
589,https://www.google.com/maps/place/Kopi+Tamjog/data=!4m7!3m6!1s0x2e69f5759102d905:0x1ebc08092907f749!8m2!3d-6.1600242!4d106.90388!16s%2Fg%2F11rl79jj6_!19sChIJBdkCkXX1aS4RSfcHKQkIvB4?authuser=0&hl=en&rclk=1,Kopi Tamjog,bsbsbsbs,Charles,081245658742,6489887,126,"Ruko Boulevard Raya Blok WE 2 NO.3A-3B Samping taman joging, RW.1",Jakarta Utara,Penjaringan,https://apollo-singapore.akamaized.net/v1/files/0919qtw6ecm31-ID/image;s=780x0;q=113,usaha_laundry
590,https://www.google.com/maps/place/KOPI+ASAL/data=!4m7!3m6!1s0x2e69f5964bc91723:0xe35b98ceea651611!8m2!3d-6.1386401!4d106.8665423!16s%2Fg%2F11jmwrx02x!19sChIJIxfJS5b1aS4RERZl6s6YW-M?authuser=0&hl=en&rclk=1,KOPI ASAL,bsbsbsbs,Budi,081245658742,3675448,128,"Jl. Danau Sunter Utara No.23, RT.7/RW.12",Jakarta Utara,Penjaringan,https://apollo-singapore.akamaized.net/v1/files/3w5mhoydo0862-ID/image;s=780x0;q=113,usaha_makanan
591,https://www.google.com/maps/place/Kopi+DOET!/data=!4m7!3m6!1s0x2e69f5e568eb50fd:0x844539ad415d5579!8m2!3d-6.1469535!4d106.8956648!16s%2Fg%2F11ft0m5_mm!19sChIJ_VDraOX1aS4ReVVdQa05RYQ?authuser=0&hl=en&rclk=1,Kopi DOET!,geregdf,Budi,081245658742,4603127,151,"Harton Tower (Citi Hub, Jl. Boulevard Artha Gading No.18, RT.18/RW.8",Jakarta Utara,Pademangan,https://picture.rumah123.com/r123-images/720x420-crop/customer/1712616/2022-12-21-13-00-21-82363c82-c9ea-4b86-8aef-2abc4dcf6674.jpg,usaha_makanan
592,https://www.google.com/maps/place/Kedai+Kopi+Kopral/data=!4m7!3m6!1s0x2e69f518854ab595:0x5ad3d584fcbf1865!8m2!3d-6.1359285!4d106.8341671!16s%2Fg%2F11kxhp4fpk!19sChIJlbVKhRj1aS4RZRi__ITV01o?authuser=0&hl=en&rclk=1,Kedai Kopi Kopral,dasdasda,Budi,08136458745,3290213,28,"Jl. Ampera II No.37A, RT./rw:/RW.003/009",Jakarta Utara,Kelapa Gading,https://picture.rumah123.com/r123-images/720x420-crop/customer/771750/2023-05-27-01-00-28-6a52deff-6024-4fae-8f06-a9bd490dc7e8.jpg,usaha_baju
593,https://www.google.com/maps/place/Kedai+Kopi+Kopiden/data=!4m7!3m6!1s0x2e6a1d0d73b51329:0x33781f17f72bed8b!8m2!3d-6.1157509!4d106.7784619!16s%2Fg%2F11gw254zl8!19sChIJKRO1cw0dai4Ri-0r9xcfeDM?authuser=0&hl=en&rclk=1,Kedai Kopi Kopiden,bsbsbsbs,Alex,08136458745,8872811,80,RT.10/RW.3,Jakarta Utara,Penjaringan,https://picture.rumah123.com/r123/1080x720-fit/commercial/co29/2993851/original/shr2993851-ruko-di-sewa-di-tebet-di-jakarta-selatan-16324537244097.jpg,toko_kopi
594,https://www.google.com/maps/place/Kedai+Kopi+Sedap+Rasa/data=!4m7!3m6!1s0x2e6a1d30756cf569:0x7b8014f40e239f83!8m2!3d-6.10363!4d106.741731!16s%2Fg%2F11f57sdj3n!19sChIJafVsdTAdai4Rg58jDvQUgHs?authuser=0&hl=en&rclk=1,Kedai Kopi Sedap Rasa,dasdasda,Doni,085846874354,8439594,71,"Pasar Fresh Market, Jl. Pantai Indah Kapuk No.162/3, RT.6/RW.2",Jakarta Utara,Kelapa Gading,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3114461/original/shr3114461-ruko-di-sewa-di-tebet-di-jakarta-selatan-16460508165427.jpg,toko_kopi
